Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
13.239995480,-0.3328779,-0.03240597,0.9400221,-0.8900818,-0.3146057,-0.3227285,0.3040494,-0.946229,0.07058489
13.260163307,-0.1333452,-0.08657643,0.9843156,-0.9714043,-0.1739937,-0.1432745,0.1809593,-0.9780892,-0.06550729
13.280330658,0.04277343,-0.1223009,0.9880171,-0.9955231,-0.0007819533,0.04681808,-0.008314222,-0.9890907,-0.1254188
13.300497532,0.1971112,-0.1420037,0.9658705,-0.946284,0.2107994,0.227907,-0.2400364,-0.9629278,-0.09512025
13.320665836,0.3281504,-0.1116542,0.933215,-0.8363705,0.4130195,0.3469388,-0.4287674,-0.8985629,0.04143767
13.340832710,0.4656667,-0.07579961,0.8760831,-0.6964937,0.5707369,0.4225632,-0.5368088,-0.8111212,0.2138461
13.361000538,0.6163087,-0.09999774,0.7741188,-0.5221564,0.678207,0.5060298,-0.580183,-0.7202179,0.368028
13.381167888,0.7298373,-0.1261269,0.6631446,-0.3717012,0.7384662,0.5520679,-0.5634777,-0.6534775,0.4953516
13.401335239,0.7957004,-0.09282879,0.5883302,-0.315509,0.765635,0.5498623,-0.5051768,-0.6271183,0.5838122
13.421503067,0.8353629,-0.01947354,0.5379688,-0.3241464,0.7735328,0.5334922,-0.4297892,-0.6239437,0.6441168
13.439149380,0.8619571,0.06394365,0.4902879,-0.3531581,0.7682235,0.5226714,-0.3460497,-0.6275486,0.6892303
13.459316730,0.8856108,0.1790238,0.4134313,-0.3935694,0.7503286,0.5199077,-0.2192673,-0.6270179,0.7396193
13.479484558,0.8940162,0.3014734,0.3115649,-0.4281177,0.7257844,0.5275518,-0.06836753,-0.6088591,0.7826822
13.499651909,0.8769214,0.4263244,0.1912999,-0.4563988,0.6935459,0.547056,0.100241,-0.5708044,0.8074293
13.519819260,0.8208735,0.5550947,0.07585429,-0.4893826,0.6442888,0.5781912,0.2727429,-0.5154321,0.8048394
13.539987087,0.7153215,0.6903729,-0.01136447,-0.5385169,0.5673504,0.6144429,0.4321383,-0.4369505,0.7812266
13.560153961,0.5568672,0.821124,-0.07177807,-0.615809,0.4712863,0.6234931,0.5478832,-0.3061368,0.770817
13.580321789,0.3710292,0.9154679,-0.1225044,-0.7116224,0.3668087,0.59146,0.5887975,-0.1347213,0.7893651
13.600489139,0.1843978,0.9681706,-0.1437137,-0.8026645,0.2326851,0.541546,0.5601228,0.01371369,0.820848
13.620656490,0.006522667,0.9903821,-0.1109544,-0.8704509,0.05924649,0.4813104,0.4852659,0.09212826,0.8622453
13.640824318,-0.1700049,0.9815399,-0.04559211,-0.9054641,-0.1387991,0.3937766,0.3816203,0.1072595,0.9110266
13.660991669,-0.3534516,0.9330039,-0.0146295,-0.8970069,-0.3355574,0.2798169,0.2570777,0.1114566,0.9530546
13.681158543,-0.5300291,0.8445128,-0.05193168,-0.8376845,-0.5151928,0.1720195,0.1190947,0.1345513,0.9769222
13.701326370,-0.6673481,0.7328958,-0.1235572,-0.7431341,-0.6607869,0.09393755,-0.01242374,0.1547136,0.9810941
13.721493721,-0.7528369,0.6354551,-0.1666319,-0.6476108,-0.7604824,0.02551739,-0.1103156,0.1274669,0.9788945
13.739140510,-0.8036718,0.5703141,-0.1659195,-0.5739253,-0.8175902,-0.03042372,-0.1529615,0.07111713,0.978876
13.759308338,-0.8482924,0.5051551,-0.1555477,-0.4997044,-0.8623751,-0.07534247,-0.1722564,0.01411712,0.9781545
13.779475212,-0.8797394,0.4545936,-0.1363531,-0.4439353,-0.8898086,-0.1020727,-0.1678359,-0.02901909,0.9785928
13.799642563,-0.9035987,0.4174994,-0.09248497,-0.4050228,-0.9049885,-0.1277172,-0.1371703,-0.07777815,0.9807017
13.819810390,-0.920305,0.3894614,-0.02865165,-0.3812173,-0.9119242,-0.1499114,-0.08470185,-0.1269643,0.9814993
13.839977741,-0.9286809,0.3669673,0.04904753,-0.3697711,-0.9128108,-0.1716324,-0.01843997,-0.1775481,0.9771392
13.860145569,-0.9260874,0.3509183,0.1368206,-0.3723858,-0.9076357,-0.1921021,0.05650023,-0.2289778,0.9649474
13.880312920,-0.9115694,0.3389082,0.2314865,-0.387287,-0.8971083,-0.2109774,0.1358439,-0.2822125,0.942761
13.900479794,-0.8802782,0.3335816,0.3361935,-0.4202619,-0.877636,-0.2287131,0.2183636,-0.3430059,0.9065346
13.920647621,-0.8274481,0.3351066,0.4492989,-0.4747005,-0.8454294,-0.2426232,0.2980357,-0.4146206,0.8525079
13.940814972,-0.7420586,0.3477081,0.5715839,-0.5618111,-0.7880933,-0.2486919,0.3632868,-0.5065359,0.7742585
13.960982800,-0.6163384,0.3671446,0.6947977,-0.677083,-0.6973776,-0.2306116,0.3988704,-0.6138631,0.6728964
13.981150150,-0.4568889,0.3852143,0.799499,-0.7959501,-0.577015,-0.1751108,0.3924949,-0.7181994,0.5653124
14.001317501,-0.2798435,0.3874337,0.8756282,-0.892552,-0.4376253,-0.08967316,0.3466706,-0.8090646,0.4640666
14.021485329,-0.09366003,0.3610588,0.924527,-0.9565927,-0.2825717,0.01561794,0.2646585,-0.885974,0.3684756
14.039131641,0.0719192,0.3226113,0.9399567,-0.9798088,-0.1367777,0.1242714,0.1660462,-0.9334831,0.3037161
14.059298992,0.2571161,0.2683529,0.9237952,-0.9615332,0.04000086,0.2585306,0.02940813,-0.9588383,0.2668671
14.079466343,0.4280994,0.2053837,0.8745939,-0.8910394,0.2182859,0.3875327,-0.1146554,-0.9497106,0.2762147
14.099634171,0.5595651,0.150449,0.8085366,-0.7860441,0.383213,0.4753436,-0.2418697,-0.9061909,0.3336473
14.119801044,0.6525708,0.1039737,0.7430974,-0.6667314,0.5301632,0.5138821,-0.3441998,-0.8353413,0.4173382
14.139969349,0.7251356,0.04910333,0.6783293,-0.5370519,0.6480401,0.5296251,-0.4172733,-0.7526728,0.4992532
14.160136223,0.7872733,-0.01944682,0.6064377,-0.4011408,0.7272296,0.5464176,-0.4552262,-0.6775751,0.5684026
14.180303574,0.8416502,-0.08202317,0.5219916,-0.2726322,0.7723216,0.5632376,-0.4526308,-0.6203524,0.6318869
14.200471401,0.8881567,-0.1260619,0.4272598,-0.1646761,0.7915407,0.5781536,-0.4139135,-0.5877824,0.6868842
14.220638752,0.9252779,-0.1437362,0.331987,-0.087296,0.7951543,0.5899165,-0.3510767,-0.578759,0.7280988
14.240805626,0.9545509,-0.1255852,0.2447008,-0.04974357,0.7895756,0.601686,-0.27051,-0.5905327,0.7525129
14.260973930,0.9766384,-0.07791042,0.1636291,-0.03963266,0.7825468,0.6115768,-0.1768439,-0.6078873,0.7663453
14.281140804,0.9892808,-0.004277755,0.08881172,-0.05183443,0.7776037,0.6169732,-0.07224273,-0.6191319,0.7742669
14.301308632,0.9890037,0.08978097,0.01988335,-0.08265319,0.7730531,0.619353,0.04030411,-0.61836,0.7771868
14.321475983,0.9716904,0.2027109,-0.03777874,-0.1348945,0.761808,0.6241546,0.1559564,-0.6055359,0.7726883
14.339122772,0.9395556,0.3142514,-0.07347658,-0.1987457,0.7408367,0.6323915,0.2542694,-0.583665,0.7634054
14.359289646,0.879711,0.4527199,-0.09205602,-0.2943982,0.7011302,0.6405247,0.3560327,-0.5403581,0.7545985
14.379457474,0.7914937,0.5951253,-0.08531815,-0.4093844,0.6359783,0.6456784,0.4402928,-0.4799188,0.7510052
14.399624824,0.674363,0.7286385,-0.0550099,-0.5323606,0.5403847,0.6435728,0.5005322,-0.4082642,0.7556093
14.419792175,0.5196879,0.848295,-0.008303791,-0.6582325,0.4086101,0.6247126,0.5351666,-0.3223841,0.7731135
14.439960003,0.315967,0.9435835,0.03062132,-0.7717883,0.2389339,0.5821475,0.5437191,-0.2102452,0.8049786
14.460127354,0.06607354,0.9932536,0.04346754,-0.8493205,0.03324581,0.5201716,0.5168139,-0.07328933,0.8456243
14.480295181,-0.2026954,0.9763084,0.01890221,-0.870761,-0.1898115,0.4475275,0.4419397,0.072989,0.8869224
14.500462055,-0.4460192,0.8925769,-0.02522039,-0.8319373,-0.4053924,0.3735319,0.324361,0.1869548,0.9202626
14.520629406,-0.6280159,0.7744994,-0.05689835,-0.7508603,-0.5870608,0.2979646,0.1982311,0.2296187,0.9459666
14.540797233,-0.7536376,0.6522165,-0.07058486,-0.6493506,-0.7264363,0.2208817,0.09334016,0.21227,0.9659026
14.560964584,-0.8378772,0.5395003,-0.07620823,-0.5444832,-0.8239514,0.1531487,0.02015693,0.1698703,0.9784642
14.581131935,-0.8955758,0.4382972,-0.07165922,-0.4434034,-0.8915806,0.08801221,-0.02515763,0.110672,0.9867712
14.601299763,-0.9351882,0.3467236,-0.06905575,-0.3495573,-0.9360755,0.03378144,-0.052874,0.05580522,0.9902854
14.621466637,-0.9582669,0.2774037,-0.06700963,-0.2780993,-0.9604128,0.00102821,-0.06406173,0.01968354,0.9909995
14.639113426,-0.9701499,0.2361691,-0.05321588,-0.2351365,-0.9715435,-0.02494345,-0.05760722,-0.01164103,0.9915209
14.659280777,-0.9797921,0.1982737,-0.02363677,-0.1967327,-0.9788145,-0.05545847,-0.03416749,-0.04966812,0.9914304
14.679448605,-0.9863641,0.1640089,0.009744999,-0.1642624,-0.9831878,-0.07903291,-0.003425348,-0.07955772,0.9900692
14.699615478,-0.9896068,0.1371305,0.04246713,-0.1406225,-0.9855103,-0.09432373,0.02887129,-0.09933213,0.9878724
14.719783306,-0.9908438,0.1144469,0.07119521,-0.1213818,-0.9873241,-0.1018439,0.05859453,-0.1095793,0.9854784
14.739950657,-0.990319,0.09085434,0.1046346,-0.1022862,-0.9887007,-0.1092343,0.09349029,-0.1189121,0.9817093
14.760118008,-0.9865939,0.06716832,0.1484267,-0.08582323,-0.9886969,-0.1226239,0.138479,-0.133756,0.9744824
14.780285835,-0.9775457,0.04243901,0.2060383,-0.07398927,-0.986262,-0.1473781,0.1969224,-0.1593538,0.9605234
14.800453186,-0.9611749,0.01735935,0.2749175,-0.06736276,-0.9825807,-0.1728584,0.2671015,-0.1847063,0.9388624
14.820620060,-0.93655,-0.006099125,0.3498698,-0.0678458,-0.9777855,-0.1979458,0.3432827,-0.2091612,0.9085898
14.840787888,-0.9015224,-0.0284716,0.4310249,-0.07925884,-0.9700873,-0.2290128,0.4246306,-0.240662,0.8655561
14.860955238,-0.8530341,-0.05110076,0.518392,-0.107654,-0.9565546,-0.2704088,0.5096589,-0.2865292,0.8037303
14.881123066,-0.7884504,-0.07637515,0.6091682,-0.1546751,-0.9357538,-0.316239,0.5941336,-0.3436543,0.7192432
14.901290417,-0.713088,-0.1017386,0.6922568,-0.2147242,-0.9101599,-0.3534069,0.6659307,-0.4008144,0.6204467
14.921457767,-0.6318805,-0.1195773,0.7641632,-0.2892276,-0.8802503,-0.3750987,0.7173503,-0.4583153,0.5149153
14.939104080,-0.5602254,-0.127182,0.8167043,-0.3678149,-0.8471239,-0.3821809,0.7401982,-0.5149512,0.4211251
14.959271908,-0.478927,-0.1275207,0.8665175,-0.4719998,-0.7966394,-0.3757795,0.7377875,-0.5896885,0.3147521
14.979439259,-0.4005384,-0.1203182,0.9061176,-0.5839282,-0.7300646,-0.3524384,0.7032449,-0.6713483,0.2157262
